section,family,idx,wallsH,wallsV,p0,p1,turn,tb,outcome,dtm,camping,fwdExists,valueOptimal,score,chosenRowAfter
empty,23,4,5000449104018805,4a010000042200,1,49,0,1,1,14,0,0,1,-998987,0
empty,23,5,5000449104018805,4a010000042200,2,49,1,1,0,13,0,0,1,998988,5
empty,24,0,1201098040108202,8801008a4402000,5,78,1,1,0,21,1,1,1,998980,7
empty,24,1,1201098040108202,8801008a4402000,5,77,0,1,0,23,1,1,1,998978,1
empty,24,2,1201098040108202,8801008a4402000,4,77,1,1,1,22,0,0,1,-998979,8
empty,24,3,1201098040108202,8801008a4402000,4,78,0,1,0,21,1,1,1,998980,1
empty,24,4,1201098040108202,8801008a4402000,5,78,1,1,0,21,1,1,1,998980,7
empty,24,5,1201098040108202,8801008a4402000,5,79,0,1,0,23,1,1,1,998978,1
empty,25,0,81002000120,3f80040188600014,16,67,1,1,1,14,0,1,1,-998987,6
empty,25,1,81002000120,3f80040188600014,16,58,0,1,0,13,0,1,1,998988,2
empty,25,2,81002000120,3f80040188600014,25,58,1,1,1,12,0,0,1,-998989,7
empty,25,3,81002000120,3f80040188600014,25,59,0,1,0,11,0,1,1,998990,3
empty,25,4,81002000120,3f80040188600014,16,59,1,1,0,15,0,1,1,998986,5
empty,25,5,81002000120,3f80040188600014,16,68,0,1,0,13,0,1,1,998988,2
empty,26,0,8201001002910,c110804184100060,17,69,0,1,0,13,0,1,1,998988,2
empty,26,1,8201001002910,c110804184100060,8,69,1,1,0,15,0,1,1,998986,6
empty,26,2,8201001002910,c110804184100060,8,78,0,1,0,15,1,1,1,998986,1
empty,26,3,8201001002910,c110804184100060,17,78,1,1,1,14,1,1,1,-998987,7
empty,26,4,8201001002910,c110804184100060,17,69,0,1,0,13,0,1,1,998988,2
empty,26,5,8201001002910,c110804184100060,16,69,1,1,0,15,0,1,1,998986,6
empty,27,0,8800002082282,490002442010c500,2,75,1,1,0,21,1,1,1,998980,7
empty,27,1,8800002082282,490002442010c500,2,66,0,1,1,20,0,0,1,-998981,0
empty,27,2,8800002082282,490002442010c500,1,66,1,1,0,19,0,0,1,998982,7
empty,27,3,8800002082282,490002442010c500,1,75,0,1,0,17,0,0,1,998984,0
empty,27,4,8800002082282,490002442010c500,2,75,1,1,0,21,1,1,1,998980,7
empty,27,5,8800002082282,490002442010c500,2,66,0,1,1,20,0,0,1,-998981,0
empty,28,0,444008100090482,6000520006800300,4,59,1,1,0,11,0,1,1,998990,5
empty,28,1,444008100090482,6000520006800300,4,50,0,1,1,10,1,1,1,-998991,1
empty,28,2,444008100090482,6000520006800300,3,50,1,1,0,9,0,1,1,998992,4
empty,28,3,444008100090482,6000520006800300,3,51,0,1,1,10,1,1,1,-998991,1
empty,28,4,444008100090482,6000520006800300,4,51,1,1,0,9,0,1,1,998992,4
empty,28,5,444008100090482,6000520006800300,4,60,0,1,1,12,1,1,1,-998989,1
empty,29,0,102159400a80044,5004000001020410,13,41,0,1,1,16,1,1,1,-998985,0
empty,29,1,102159400a80044,5004000001020410,22,41,1,1,0,15,0,1,1,998986,3
empty,29,2,102159400a80044,5004000001020410,22,32,0,1,1,14,0,0,1,-998987,1
empty,29,3,102159400a80044,5004000001020410,23,32,1,1,0,13,0,0,1,998988,3
empty,29,4,102159400a80044,5004000001020410,23,31,0,1,1,12,0,0,1,-998989,1
empty,29,5,102159400a80044,5004000001020410,22,31,1,1,0,11,0,0,1,998990,3
empty,30,0,4005000280a80144,2844821440000,22,74,0,1,0,23,0,0,1,998978,1
empty,30,1,4005000280a80144,2844821440000,13,74,1,1,1,22,1,1,1,-998979,7
empty,30,2,4005000280a80144,2844821440000,13,75,0,1,0,21,1,1,1,998980,1
empty,30,3,4005000280a80144,2844821440000,14,75,1,1,1,24,1,1,1,-998977,7
empty,30,4,4005000280a80144,2844821440000,14,76,0,1,0,23,1,1,1,998978,1
empty,30,5,4005000280a80144,2844821440000,15,76,1,1,0,21,1,1,1,998980,7
empty,31,0,8241012002410802,2148210840020,0,77,1,1,0,19,1,1,1,998982,7
empty,31,1,8241012002410802,2148210840020,0,68,0,1,1,18,1,1,1,-998983,1
empty,31,2,8241012002410802,2148210840020,1,68,1,1,0,17,1,1,1,998984,7
empty,31,3,8241012002410802,2148210840020,1,67,0,1,1,16,0,0,1,-998985,0
empty,31,4,8241012002410802,2148210840020,2,67,1,1,0,15,0,1,1,998986,6
empty,31,5,8241012002410802,2148210840020,2,76,0,1,1,18,0,0,1,-998983,0
empty,32,0,10090411220100,5002200040100255,1,58,1,1,0,17,0,0,1,998984,6
empty,32,1,10090411220100,5002200040100255,1,59,0,1,1,16,1,1,1,-998985,1
empty,32,2,10090411220100,5002200040100255,10,59,1,1,0,15,0,1,1,998986,5
empty,32,3,10090411220100,5002200040100255,10,58,0,1,1,18,0,0,1,-998983,0
empty,32,4,10090411220100,5002200040100255,1,58,1,1,0,17,0,0,1,998984,6
empty,32,5,10090411220100,5002200040100255,1,59,0,1,1,16,1,1,1,-998985,1
empty,33,0,810480400481200,12c801300240800,4,73,1,1,0,17,1,1,1,998984,7
empty,33,1,810480400481200,12c801300240800,4,64,0,1,1,16,1,1,1,-998985,1
empty,33,2,810480400481200,12c801300240800,3,64,1,1,0,15,0,1,1,998986,6
empty,33,3,810480400481200,12c801300240800,3,55,0,1,1,14,1,1,1,-998987,1
empty,33,4,810480400481200,12c801300240800,2,55,1,1,0,13,0,1,1,998988,5
empty,33,5,810480400481200,12c801300240800,2,46,0,1,1,12,1,1,1,-998989,1
empty,34,0,200900815005142,4438000400000820,4,67,1,1,0,25,1,1,1,998976,8
empty,34,1,200900815005142,4438000400000820,4,76,0,1,1,24,1,1,1,-998977,1
empty,34,2,200900815005142,4438000400000820,5,76,1,1,0,23,1,1,1,998978,8
empty,34,3,200900815005142,4438000400000820,5,67,0,1,1,26,1,1,1,-998975,1
empty,34,4,200900815005142,4438000400000820,4,67,1,1,0,25,1,1,1,998976,8
empty,34,5,200900815005142,4438000400000820,4,58,0,1,0,23,1,1,1,998978,0
empty,35,0,402000009a54442,19000085000a000,3,76,1,1,0,23,1,1,1,998978,7
empty,35,1,402000009a54442,19000085000a000,3,75,0,1,1,26,1,1,1,-998975,1
empty,35,2,402000009a54442,19000085000a000,12,75,1,1,0,25,0,0,1,998976,8
empty,35,3,402000009a54442,19000085000a000,12,74,0,1,0,23,0,0,1,998978,1
empty,35,4,402000009a54442,19000085000a000,11,74,1,1,0,27,0,0,1,998974,8
empty,35,5,402000009a54442,19000085000a000,11,73,0,1,1,26,0,0,1,-998975,1
empty,36,0,1040000008400100,a31c020065080050,2,77,1,1,1,16,0,0,1,-998985,8
empty,36,1,1040000008400100,a31c020065080050,2,76,0,1,0,15,1,1,1,998986,1
empty,36,2,1040000008400100,a31c020065080050,3,76,1,1,0,19,0,0,1,998982,8
empty,36,3,1040000008400100,a31c020065080050,3,77,0,1,0,17,1,1,1,998984,1
empty,36,4,1040000008400100,a31c020065080050,2,77,1,1,1,16,0,0,1,-998985,8
empty,36,5,1040000008400100,a31c020065080050,2,76,0,1,0,15,1,1,1,998986,1
empty,37,0,14a018100000402,4000b004008d2008,2,56,0,1,1,16,0,0,1,-998985,0
empty,37,1,14a018100000402,4000b004008d2008,1,56,1,1,0,15,0,1,1,998986,5
empty,37,2,14a018100000402,4000b004008d2008,1,57,0,1,1,14,0,0,1,-998987,0
empty,37,3,14a018100000402,4000b004008d2008,0,57,1,1,0,13,0,1,1,998988,5
empty,37,4,14a018100000402,4000b004008d2008,0,48,0,1,1,12,1,1,1,-998989,1
empty,37,5,14a018100000402,4000b004008d2008,1,48,1,1,0,11,0,1,1,998990,4
empty,38,0,2910100100000482,9001228003408004,4,75,1,1,1,20,0,0,1,-998981,8
empty,38,1,2910100100000482,9001228003408004,4,76,0,1,0,19,1,1,1,998982,1
empty,38,2,2910100100000482,9001228003408004,5,76,1,1,1,20,0,0,1,-998981,8
empty,38,3,2910100100000482,9001228003408004,5,75,0,1,0,19,1,1,1,998982,1
empty,38,4,2910100100000482,9001228003408004,14,75,1,1,1,18,0,0,1,-998983,8
empty,38,5,2910100100000482,9001228003408004,14,74,0,1,0,17,0,1,1,998984,2
empty,39,0,a0400002a80520,80420c00002e010,3,76,1,1,0,25,1,1,1,998976,7
empty,39,1,a0400002a80520,80420c00002e010,3,77,0,1,0,23,1,1,1,998978,1
empty,39,2,a0400002a80520,80420c00002e010,12,77,1,1,1,22,1,1,1,-998979,7
empty,39,3,a0400002a80520,80420c00002e010,12,78,0,1,0,21,0,0,1,998980,1
empty,39,4,a0400002a80520,80420c00002e010,13,78,1,1,1,20,1,1,1,-998981,7
empty,39,5,a0400002a80520,80420c00002e010,13,79,0,1,0,19,0,1,1,998982,2
empty,40,0,41a0010200148008,24912000a001400,15,75,0,1,0,17,0,1,1,998984,2
empty,40,1,41a0010200148008,24912000a001400,16,75,1,1,0,23,1,1,1,998978,7
empty,40,2,41a0010200148008,24912000a001400,16,76,0,1,1,22,0,0,1,-998979,0
empty,40,3,41a0010200148008,24912000a001400,15,76,1,1,0,21,1,1,1,998980,7
empty,40,4,41a0010200148008,24912000a001400,15,75,0,1,0,17,0,1,1,998984,2
empty,40,5,41a0010200148008,24912000a001400,24,75,1,1,1,16,1,1,1,-998985,7
empty,41,0,4000880502421108,820044800002086,5,59,0,1,1,18,1,1,1,-998983,1
empty,41,1,4000880502421108,820044800002086,14,59,1,1,0,17,0,1,1,998984,5
empty,41,2,4000880502421108,820044800002086,14,58,0,1,1,20,0,0,1,-998981,0
empty,41,3,4000880502421108,820044800002086,5,58,1,1,0,19,0,0,1,998982,6
empty,41,4,4000880502421108,820044800002086,5,67,0,1,1,22,1,1,1,-998979,1
empty,41,5,4000880502421108,820044800002086,14,67,1,1,0,21,0,1,1,998980,6
empty,42,0,1020402004914,80014a00079002,3,58,1,1,0,15,0,1,1,998986,5
empty,42,1,1020402004914,80014a00079002,3,57,0,1,1,18,0,0,1,-998983,0
empty,42,2,1020402004914,80014a00079002,2,57,1,1,0,17,0,1,1,998984,6
empty,42,3,1020402004914,80014a00079002,2,66,0,1,1,20,0,0,1,-998981,0
empty,42,4,1020402004914,80014a00079002,3,66,1,1,0,19,0,1,1,998982,6
empty,42,5,1020402004914,80014a00079002,3,57,0,1,1,18,0,0,1,-998983,0
empty,43,0,4880080810408400,2000421042211804,4,59,1,1,0,19,0,1,1,998982,6
empty,43,1,4880080810408400,2000421042211804,4,50,0,1,0,19,1,1,1,998982,1
empty,43,2,4880080810408400,2000421042211804,13,50,1,1,1,18,0,1,1,-998983,4
empty,43,3,4880080810408400,2000421042211804,13,41,0,1,0,17,0,1,1,998984,2
empty,43,4,4880080810408400,2000421042211804,4,41,1,1,1,20,0,0,1,-998981,5
empty,43,5,4880080810408400,2000421042211804,4,50,0,1,0,19,1,1,1,998982,1
empty,44,0,12801029000a40,440214014000025,3,73,0,1,1,26,1,1,1,-998975,1
empty,44,1,12801029000a40,440214014000025,12,73,1,1,0,25,1,1,1,998976,7
empty,44,2,12801029000a40,440214014000025,12,74,0,1,0,27,0,0,1,998974,1
empty,44,3,12801029000a40,440214014000025,3,74,1,1,0,27,1,1,1,998974,7
empty,44,4,12801029000a40,440214014000025,3,65,0,1,1,26,1,1,1,-998975,1
empty,44,5,12801029000a40,440214014000025,12,65,1,1,0,25,0,0,1,998976,7
empty,45,0,811815000004805,a0002000c0009102,3,76,1,1,0,23,0,0,1,998978,8
empty,45,1,811815000004805,a0002000c0009102,3,75,0,1,1,22,0,0,1,-998979,0
empty,45,2,811815000004805,a0002000c0009102,2,75,1,1,0,21,0,0,1,998980,8
empty,45,3,811815000004805,a0002000c0009102,2,74,0,1,1,20,0,0,1,-998981,0
empty,45,4,811815000004805,a0002000c0009102,3,74,1,1,0,19,1,1,1,998982,7
empty,45,5,811815000004805,a0002000c0009102,3,65,0,1,1,18,0,0,1,-998983,0
empty,46,0,280a000000828081,2c10200c4114,22,75,1,1,1,18,0,0,1,-998983,8
empty,46,1,280a000000828081,2c10200c4114,22,74,0,1,0,17,0,1,1,998984,3
empty,46,2,280a000000828081,2c10200c4114,31,74,1,1,1,16,1,1,1,-998985,7
empty,46,3,280a000000828081,2c10200c4114,31,73,0,1,0,15,0,1,1,998986,4
empty,46,4,280a000000828081,2c10200c4114,40,73,1,1,1,14,1,1,1,-998987,7
empty,46,5,280a000000828081,2c10200c4114,40,72,0,1,0,13,0,1,1,998988,5
empty,47,0,2502120409450800,80010a80060,5,69,0,1,1,16,1,1,1,-998985,1
empty,47,1,2502120409450800,80010a80060,14,69,1,1,0,15,0,1,1,998986,6
empty,47,2,2502120409450800,80010a80060,14,68,0,1,0,17,0,1,1,998984,2
empty,47,3,2502120409450800,80010a80060,5,68,1,1,0,17,0,1,1,998984,6
empty,47,4,2502120409450800,80010a80060,5,67,0,1,0,19,1,1,1,998982,1
empty,47,5,2502120409450800,80010a80060,14,67,1,1,1,18,0,1,1,-998983,6
empty,48,0,20448800014215,4001100e0080102,16,66,0,1,0,21,0,0,1,998980,1
empty,48,1,20448800014215,4001100e0080102,17,66,1,1,1,22,0,1,1,-998979,6
empty,48,2,20448800014215,4001100e0080102,17,75,0,1,0,21,0,1,1,998980,2
empty,48,3,20448800014215,4001100e0080102,16,75,1,1,1,22,1,1,1,-998979,7
empty,48,4,20448800014215,4001100e0080102,16,66,0,1,0,21,0,0,1,998980,1
empty,48,5,20448800014215,4001100e0080102,7,66,1,1,1,24,0,1,1,-998977,6
empty,49,0,9111100008400508,4008c0285020000,6,66,0,1,0,21,1,1,1,998980,1
empty,49,1,9111100008400508,4008c0285020000,5,66,1,1,1,20,0,1,1,-998981,6
empty,49,2,9111100008400508,4008c0285020000,5,67,0,1,0,17,1,1,1,998984,1
empty,49,3,9111100008400508,4008c0285020000,6,67,1,1,0,19,0,0,1,998982,7
empty,49,4,9111100008400508,4008c0285020000,6,68,0,1,1,18,1,1,1,-998983,1
empty,49,5,9111100008400508,4008c0285020000,5,68,1,1,0,17,0,0,1,998984,7
empty,50,0,1420048904440040,81480000019028,13,69,0,1,0,19,0,1,1,998982,2
empty,50,1,1420048904440040,81480000019028,4,69,1,1,0,19,0,0,1,998982,7
empty,50,2,1420048904440040,81480000019028,4,68,0,1,1,18,1,1,1,-998983,1
empty,50,3,1420048904440040,81480000019028,13,68,1,1,0,17,0,0,1,998984,7
empty,50,4,1420048904440040,81480000019028,13,69,0,1,0,19,0,1,1,998982,2
empty,50,5,1420048904440040,81480000019028,4,69,1,1,0,19,0,0,1,998982,7
empty,51,0,8400041052041004,14600801900042,5,76,1,1,0,23,1,1,1,998978,8
empty,51,1,8400041052041004,14600801900042,5,75,0,1,1,22,1,1,1,-998979,1
empty,51,2,8400041052041004,14600801900042,6,75,1,1,0,21,0,0,1,998980,8
empty,51,3,8400041052041004,14600801900042,6,76,0,1,1,24,1,1,1,-998977,1
empty,51,4,8400041052041004,14600801900042,5,76,1,1,0,23,1,1,1,998978,8
empty,51,5,8400041052041004,14600801900042,5,67,0,1,1,26,1,1,1,-998975,1
empty,52,0,205028025000280,1020012008270004,13,75,0,1,0,13,0,1,1,998988,2
empty,52,1,205028025000280,1020012008270004,12,75,1,1,0,17,1,1,1,998984,7
empty,52,2,205028025000280,1020012008270004,12,76,0,1,1,16,1,1,1,-998985,0
empty,52,3,205028025000280,1020012008270004,21,76,1,1,0,15,1,1,1,998986,7
empty,52,4,205028025000280,1020012008270004,21,67,0,1,1,14,1,1,1,-998987,1
empty,52,5,205028025000280,1020012008270004,12,67,1,1,0,13,0,1,1,998988,6
empty,53,0,8880002a00008041,5200450882408,24,79,1,1,1,16,0,0,1,-998985,8
empty,53,1,8880002a00008041,5200450882408,24,78,0,1,0,15,0,1,1,998986,2
empty,53,2,8880002a00008041,5200450882408,25,78,1,1,1,14,1,1,1,-998987,7
empty,53,3,8880002a00008041,5200450882408,25,69,0,1,0,13,0,1,1,998988,3
empty,53,4,8880002a00008041,5200450882408,34,69,1,1,1,12,0,1,1,-998989,6
empty,53,5,8880002a00008041,5200450882408,34,68,0,1,0,11,0,1,1,998990,4
empty,54,0,2084402010041100,1a4001c801020040,12,76,0,1,0,21,0,1,1,998980,2
empty,54,1,2084402010041100,1a4001c801020040,3,76,1,1,0,19,1,1,1,998982,7
empty,54,2,2084402010041100,1a4001c801020040,3,67,0,1,1,18,1,1,1,-998983,1
empty,54,3,2084402010041100,1a4001c801020040,2,67,1,1,0,17,0,1,1,998984,6
empty,54,4,2084402010041100,1a4001c801020040,2,58,0,1,1,16,1,1,1,-998985,1
empty,54,5,2084402010041100,1a4001c801020040,11,58,1,1,0,15,0,1,1,998986,5
empty,55,0,502044440005001,4080408112800804,12,76,0,1,0,15,0,1,1,998986,2
empty,55,1,502044440005001,4080408112800804,21,76,1,1,1,14,1,1,1,-998987,7
empty,55,2,502044440005001,4080408112800804,21,67,0,1,0,13,0,1,1,998988,3
empty,55,3,502044440005001,4080408112800804,30,67,1,1,1,12,0,1,1,-998989,6
empty,55,4,502044440005001,4080408112800804,30,66,0,1,0,11,0,1,1,998990,4
empty,55,5,502044440005001,4080408112800804,31,66,1,1,1,10,0,1,1,-998991,6
empty,56,0,1508400201881091,30003001000a,5,68,1,1,0,17,0,1,1,998984,6
empty,56,1,1508400201881091,30003001000a,5,69,0,1,1,20,0,0,1,-998981,0
empty,56,2,1508400201881091,30003001000a,4,69,1,1,0,19,1,1,1,998982,7
empty,56,3,1508400201881091,30003001000a,4,60,0,1,1,20,0,0,1,-998981,0
empty,56,4,1508400201881091,30003001000a,5,60,1,1,0,19,0,0,1,998982,6
empty,56,5,1508400201881091,30003001000a,5,69,0,1,1,20,0,0,1,-998981,0
empty,57,0,1000900980110502,64020010002a4000,11,75,0,1,1,22,0,0,1,-998979,1
empty,57,1,1000900980110502,64020010002a4000,12,75,1,1,0,21,1,1,1,998980,7
empty,57,2,1000900980110502,64020010002a4000,12,76,0,1,0,19,0,0,1,998982,1
empty,57,3,1000900980110502,64020010002a4000,11,76,1,1,0,23,0,0,1,998978,8
empty,57,4,1000900980110502,64020010002a4000,11,77,0,1,0,21,0,0,1,998980,1
empty,57,5,1000900980110502,64020010002a4000,12,77,1,1,1,20,0,0,1,-998981,8
empty,58,0,2082049408084000,1d00000204802a00,15,78,1,1,0,23,0,0,1,998978,8
empty,58,1,2082049408084000,1d00000204802a00,15,77,0,1,1,26,0,0,1,-998975,0
empty,58,2,2082049408084000,1d00000204802a00,16,77,1,1,0,25,0,0,1,998976,8
empty,58,3,2082049408084000,1d00000204802a00,16,78,0,1,1,24,0,0,1,-998977,0
empty,58,4,2082049408084000,1d00000204802a00,15,78,1,1,0,23,0,0,1,998978,8
empty,58,5,2082049408084000,1d00000204802a00,15,79,0,1,1,22,0,0,1,-998979,0
empty,59,0,1020084081221,b0001048100d80,5,76,1,1,0,21,1,1,1,998980,8
empty,59,1,1020084081221,b0001048100d80,5,75,0,1,0,21,0,0,1,998980,0
empty,59,2,1020084081221,b0001048100d80,6,75,1,1,1,20,1,1,1,-998981,7
empty,59,3,1020084081221,b0001048100d80,6,74,0,1,0,19,0,0,1,998982,0
empty,59,4,1020084081221,b0001048100d80,5,74,1,1,1,22,1,1,1,-998979,7
empty,59,5,1020084081221,b0001048100d80,5,75,0,1,0,21,0,0,1,998980,0
empty,60,0,481812100018094,112000018400600,21,77,0,1,0,13,0,1,1,998988,3
empty,60,1,481812100018094,112000018400600,12,77,1,1,1,16,1,1,1,-998985,7
empty,60,2,481812100018094,112000018400600,12,78,0,1,0,15,0,1,1,998986,2
empty,60,3,481812100018094,112000018400600,13,78,1,1,1,14,1,1,1,-998987,7
empty,60,4,481812100018094,112000018400600,13,79,0,1,0,13,0,1,1,998988,2
empty,60,5,481812100018094,112000018400600,22,79,1,1,1,12,1,1,1,-998989,7
empty,61,0,2208092400001104,522800001300600,21,68,1,1,0,17,0,1,1,998984,6
empty,61,1,2208092400001104,522800001300600,21,59,0,1,1,16,1,1,1,-998985,1
empty,61,2,2208092400001104,522800001300600,30,59,1,1,0,15,0,1,1,998986,5
empty,61,3,2208092400001104,522800001300600,30,50,0,1,1,14,0,1,1,-998987,2
empty,61,4,2208092400001104,522800001300600,29,50,1,1,0,13,0,0,1,998988,5
empty,61,5,2208092400001104,522800001300600,29,49,0,1,1,14,0,1,1,-998987,2
empty,62,0,489290204484820,1002a010000100,5,75,0,1,0,25,0,0,1,998976,0
empty,62,1,489290204484820,1002a010000100,4,75,1,1,1,24,0,0,1,-998977,8
empty,62,2,489290204484820,1002a010000100,4,76,0,1,0,23,1,1,1,998978,1
empty,62,3,489290204484820,1002a010000100,13,76,1,1,1,22,1,1,1,-998979,7
empty,62,4,489290204484820,1002a010000100,13,67,0,1,0,21,0,0,1,998980,1
empty,62,5,489290204484820,1002a010000100,4,67,1,1,0,23,0,0,1,998978,7
empty,63,0,24a000080140224,8020140040284009,7,66,1,1,0,19,0,0,1,998982,7
empty,63,1,24a000080140224,8020140040284009,7,65,0,1,1,18,1,1,1,-998983,1
empty,63,2,24a000080140224,8020140040284009,16,65,1,1,0,17,0,0,1,998984,7
empty,63,3,24a000080140224,8020140040284009,16,66,0,1,1,20,1,1,1,-998981,0
empty,63,4,24a000080140224,8020140040284009,25,66,1,1,0,19,0,0,1,998982,7
empty,63,5,24a000080140224,8020140040284009,25,65,0,1,1,18,1,1,1,-998983,1
empty,64,0,21501180011428,4004010428800200,2,78,0,1,0,27,1,1,1,998974,1
empty,64,1,21501180011428,4004010428800200,3,78,1,1,0,29,1,1,1,998972,7
empty,64,2,21501180011428,4004010428800200,3,69,0,1,1,28,0,0,1,-998973,0
empty,64,3,21501180011428,4004010428800200,4,69,1,1,0,27,0,0,1,998974,7
empty,64,4,21501180011428,4004010428800200,4,78,0,1,0,27,0,0,1,998974,0
empty,64,5,21501180011428,4004010428800200,3,78,1,1,0,29,1,1,1,998972,7
empty,65,0,8500100800095,104c003241102,31,76,1,1,1,14,1,1,1,-998987,7
empty,65,1,8500100800095,104c003241102,31,77,0,1,0,13,0,1,1,998988,4
empty,65,2,8500100800095,104c003241102,32,77,1,1,1,16,1,1,1,-998985,7
empty,65,3,8500100800095,104c003241102,32,68,0,1,0,15,0,1,1,998986,4
empty,65,4,8500100800095,104c003241102,31,68,1,1,1,14,0,1,1,-998987,6
empty,65,5,8500100800095,104c003241102,31,59,0,1,0,13,0,1,1,998988,4
empty,66,0,854508020028200,308000019004011,15,74,1,1,1,22,1,1,1,-998979,7
empty,66,1,854508020028200,308000019004011,15,75,0,1,0,21,0,1,1,998980,2
empty,66,2,854508020028200,308000019004011,24,75,1,1,1,20,0,0,1,-998981,8
empty,66,3,854508020028200,308000019004011,24,74,0,1,0,19,0,1,1,998982,3
empty,66,4,854508020028200,308000019004011,23,74,1,1,1,20,1,1,1,-998981,7
empty,66,5,854508020028200,308000019004011,23,75,0,1,0,19,0,1,1,998982,2
empty,67,0,14000141880952,800040061000a004,3,74,1,1,1,22,1,1,1,-998979,7
empty,67,1,14000141880952,800040061000a004,3,73,0,1,0,21,1,1,1,998980,1
empty,67,2,14000141880952,800040061000a004,4,73,1,1,0,21,1,1,1,998980,7
empty,67,3,14000141880952,800040061000a004,4,64,0,1,1,20,0,0,1,-998981,0
empty,67,4,14000141880952,800040061000a004,5,64,1,1,0,19,0,1,1,998982,6
empty,67,5,14000141880952,800040061000a004,5,73,0,1,1,22,0,0,1,-998979,0
empty,68,0,1004025400020a0,ba0000001020810c,21,59,0,1,1,14,1,1,1,-998987,1
empty,68,1,1004025400020a0,ba0000001020810c,22,59,1,1,0,13,0,1,1,998988,5
empty,68,2,1004025400020a0,ba0000001020810c,22,60,0,1,0,11,0,1,1,998990,3
empty,68,3,1004025400020a0,ba0000001020810c,23,60,1,1,0,15,0,0,1,998986,6
empty,68,4,1004025400020a0,ba0000001020810c,23,59,0,1,1,14,0,1,1,-998987,3
empty,68,5,1004025400020a0,ba0000001020810c,22,59,1,1,0,13,0,1,1,998988,5
empty,69,0,50a0010100500044,204d000082281000,14,56,0,1,1,14,1,1,1,-998987,0
empty,69,1,50a0010100500044,204d000082281000,5,56,1,1,0,13,0,1,1,998988,5
empty,69,2,50a0010100500044,204d000082281000,5,47,0,1,1,12,1,1,1,-998989,1
empty,69,3,50a0010100500044,204d000082281000,4,47,1,1,0,11,0,1,1,998990,4
empty,69,4,50a0010100500044,204d000082281000,4,38,0,1,1,10,1,1,1,-998991,1
empty,69,5,50a0010100500044,204d000082281000,3,38,1,1,0,9,0,1,1,998992,3
empty,70,0,84001a01004,84402013a00002b0,24,76,0,1,0,17,0,0,1,998984,2
empty,70,1,84001a01004,84402013a00002b0,25,76,1,1,1,20,1,1,1,-998981,7
empty,70,2,84001a01004,84402013a00002b0,25,67,0,1,0,19,0,0,1,998982,2
empty,70,3,84001a01004,84402013a00002b0,26,67,1,1,0,19,0,1,1,998982,6
empty,70,4,84001a01004,84402013a00002b0,26,76,0,1,0,21,0,0,1,998980,2
empty,70,5,84001a01004,84402013a00002b0,25,76,1,1,1,20,1,1,1,-998981,7
empty,71,0,1212000028410800,2800182040089048,12,57,1,1,0,13,0,1,1,998988,5
empty,71,1,1212000028410800,2800182040089048,12,66,0,1,1,16,0,0,1,-998985,0
empty,71,2,1212000028410800,2800182040089048,11,66,1,1,0,15,0,1,1,998986,6
empty,71,3,1212000028410800,2800182040089048,11,57,0,1,1,14,1,1,1,-998987,0
empty,71,4,1212000028410800,2800182040089048,20,57,1,1,0,13,0,1,1,998988,5
empty,71,5,1212000028410800,2800182040089048,20,66,0,1,0,13,0,1,1,998988,3
empty,72,0,480540404042110,4200a01083400000,6,75,1,1,0,25,0,0,1,998976,8
empty,72,1,480540404042110,4200a01083400000,6,76,0,1,1,24,1,1,1,-998977,1
empty,72,2,480540404042110,4200a01083400000,15,76,1,1,0,23,1,1,1,998978,7
empty,72,3,480540404042110,4200a01083400000,15,67,0,1,1,22,0,0,1,-998979,0
empty,72,4,480540404042110,4200a01083400000,6,67,1,1,0,21,0,1,1,998980,6
empty,72,5,480540404042110,4200a01083400000,6,76,0,1,1,24,1,1,1,-998977,1
empty,73,0,40090008402452,8028003005080120,22,76,0,1,0,13,0,1,1,998988,3
empty,73,1,40090008402452,8028003005080120,13,76,1,1,1,16,1,1,1,-998985,7
empty,73,2,40090008402452,8028003005080120,13,67,0,1,0,15,0,1,1,998986,2
empty,73,3,40090008402452,8028003005080120,12,67,1,1,0,21,0,1,1,998980,6
empty,73,4,40090008402452,8028003005080120,12,58,0,1,1,20,0,0,1,-998981,0
empty,73,5,40090008402452,8028003005080120,11,58,1,1,0,19,0,0,1,998982,6
empty,74,0,12081008405004,c22800480002a010,13,75,0,1,1,20,0,0,1,-998981,0
empty,74,1,12081008405004,c22800480002a010,12,75,1,1,0,19,1,1,1,998982,7
empty,74,2,12081008405004,c22800480002a010,12,74,0,1,0,17,0,1,1,998984,2
empty,74,3,12081008405004,c22800480002a010,13,74,1,1,0,21,1,1,1,998980,7
empty,74,4,12081008405004,c22800480002a010,13,65,0,1,1,20,0,0,1,-998981,0
empty,74,5,12081008405004,c22800480002a010,12,65,1,1,0,19,0,0,1,998982,7
empty,75,0,41041400a2100504,b208820000020000,2,60,0,1,1,20,0,0,1,-998981,0
empty,75,1,41041400a2100504,b208820000020000,1,60,1,1,0,19,0,1,1,998982,5
empty,75,2,41041400a2100504,b208820000020000,1,61,0,1,1,22,1,1,1,-998979,1
empty,75,3,41041400a2100504,b208820000020000,10,61,1,1,0,21,0,1,1,998980,5
empty,75,4,41041400a2100504,b208820000020000,10,52,0,1,1,20,0,0,1,-998981,0
empty,75,5,41041400a2100504,b208820000020000,1,52,1,1,0,19,0,1,1,998982,4
